ID,Unemployment rate,Inflation rate,GDP
6ed5fe7c-8703-4da3-9469-262d9c9818fb,7.6,2.6,0.32
6eebf89e-4c9b-43f9-88ba-df02ab47147b,10.8,1.4,1.74
6efb335c-ef46-4d54-8703-38871daf5929,11.1,0.6,2.02
6f06f732-5cc5-40fc-9fa1-a65df3dd0a25,13.9,-0.3,0.79
6f1c97db-728c-4d73-b914-9ec17cb6ea39,12.7,3.7,-1.7
6f21ab7a-f185-435b-b54e-ce5ab526e7aa,11.1,0.6,2.02
6f31fb5c-a429-48e4-a605-61dd9abc5683,8.9,1.4,3.51
6f3953c5-c4e2-42d8-873f-134afefb93a9,10.8,1.4,1.74
6f4bec0b-208b-4756-8c43-3c8ad4c809f3,10.8,1.4,1.74
6f986b4a-049a-4dd9-919c-d219a985793d,16.2,0.3,-0.92
6fafa039-f2f5-4d6d-8ecd-baf3899e816d,8.9,1.4,3.51
6fd08263-d83e-41b1-9345-364733c7f2af,7.6,2.6,0.32
6feaff10-e4ed-4c55-aec9-c6239908bdd4,15.5,2.8,
6ff36e92-ee9e-4217-a5e6-b6e418d495f2,7.6,2.6,0.32
7033a200-9786-47cc-b66d-0e183a60b6c9,7.6,2.6,0.32
7038b6b3-39f8-48e4-b345-402580c8331a,8.9,1.4,3.51
7051191c-681a-45a0-90c4-a237b2341262,12.7,3.7,-1.7
705cbf3a-464b-47f3-b837-1a6c95de8633,16.2,0.3,-0.92
70b2fa29-0362-4e29-8df8-9ad9de41b05b,13.9,-0.3,0.79
70be7886-79c9-4f00-b8dc-d7a8a651c486,15.5,2.8,-4.06
70fa923a-5a39-4263-85fc-a82b6b57e7ba,13.9,-0.3,0.79
71c1b6a7-33fe-4b82-ad2c-1a8e19e92fd8,12.7,3.7,-1.7
71c31978-eb43-499b-bee3-3b807c4038e1,11.1,0.6,2.02
71d05169-ce11-4ca9-acd4-3805977f5d26,9.4,-0.8,-3.12
71d8a083-7ef6-4f38-a5d7-966604c1b638,12.4,0.5,1.79
71e195c7-b254-4cd3-92d2-37cd9e81e895,8.9,1.4,3.51
71eee955-f21a-45a6-9ce8-cbca7497d92c,16.2,0.3,-0.92
72351bfd-ecb5-4c1e-b4ee-2c0758b29224,16.2,0.3,-0.92
7244a431-6993-4737-81ae-3145770d2272,13.9,-0.3,0.79
724e4cf3-93db-4e1a-bb7f-b839f25ac619,7.6,2.6,0.32
7258418d-1310-405b-83d1-19354caf4709,15.5,2.8,-4.06
727ae016-65ad-4608-9d1c-18e578bbff5b,8.9,1.4,3.51
72c8af19-5917-4a87-8636-a979f25f7b88,7.6,2.6,0.32
733278f4-463b-4fa1-a240-4ab5cb43d67d,7.6,2.6,0.32
733f2ec1-2630-4829-a189-eed800908e72,10.8,1.4,1.74
73674207-a961-4001-8a60-db2780b7b934,15.5,2.8,-4.06
7375f3b6-d46a-44c3-80cc-e05f01f718c2,13.9,-0.3,0.79
738f5078-f2c5-42f4-b773-8aa80df02975,12.4,0.5,1.79
73996ad6-bf05-42ea-b09e-9261bea7f6db,16.2,0.3,-0.92
7399bd55-a5bf-48ce-b5ca-a652489723d2,7.6,2.6,0.32
73c1df91-4c3d-48a0-acb6-e6ac665297f8,7.6,2.6,0.32
73c57c48-6aa6-4203-9551-b3cc2fff7de3,11.1,0.6,2.02
73c59f73-771e-45cd-b8c0-bc6950a571b1,10.8,1.4,1.74
73cc6490-d24c-4c29-a711-3b2e917cf2f4,12.4,0.5,1.79
7469cc0d-28e6-4062-98b4-7e86f6efdfd4,13.9,-0.3,0.79
747d900c-1fa7-4585-9049-3d340b279e93,10.8,1.4,1.74
748be7eb-722d-46de-8164-83a1e3ad5871,16.2,0.3,-0.92
74bb84c7-fa8f-48b4-b571-6d79e569ca3e,8.9,1.4,3.51
74dba8da-6fa0-4f11-afa4-2761ad8cf21b,10.8,1.4,1.74
74e17c66-5808-4485-9c72-fe7566e56154,7.6,2.6,0.32
74ee0057-4440-47b9-97d0-95f375cc7abe,,0.5,1.79
74ef70d1-676e-4861-8aee-84fa0261aef9,10.8,1.4,1.74
751c05d8-c5a7-4ae2-ba35-ceaa0b8b3ca3,12.7,3.7,-1.7
7548f757-d232-477d-ab84-15943ef223fa,13.9,-0.3,0.79
75492412-48d8-409b-a557-da737c2756f0,8.9,1.4,3.51
75e6bc12-e0d4-4d91-af5b-8a2c8b52e5bd,15.5,2.8,-4.06
75eac6dc-1271-4afe-bb39-7f0f80779f00,7.6,2.6,0.32
761c8c99-e372-482f-a7ce-617fbb477a4e,10.8,1.4,1.74
7655a978-9823-433b-b636-c898da033377,10.8,1.4,1.74
766b1a4f-851d-4822-bf61-21d4bad55d59,13.9,-0.3,0.79
766f45b1-532d-4270-ae64-54f9a7e6a460,12.4,0.5,1.79
76a6a1f9-cae4-4570-bcca-8155ed1f1598,8.9,1.4,3.51
76dc3dfc-50c4-4d1c-a052-30317412f704,7.6,2.6,0.32
772b2224-0e8d-4aa3-88c3-0a9ad846d7cf,15.5,2.8,-4.06
7740d2ab-9698-400b-8e23-214b2fbcb71f,12.7,3.7,-1.7
774250b5-bf57-4165-8adb-0338739427bd,7.6,2.6,0.32
774bb1c9-169b-4174-81e6-88f6397f6f75,12.7,3.7,-1.7
7752f7c7-2524-4161-aba1-f28f8ade3419,11.1,0.6,2.02
77796fd5-59a5-45d5-91f6-8a612b5e2157,7.6,2.6,0.32
77878eae-43be-4f7d-bf76-a02974e536e8,15.5,2.8,-4.06
77c05979-5cf4-409d-935f-b3d3b2f5bdfe,9.4,-0.8,-3.12
77cd3fd8-56c3-48fe-b99c-41747fa8d358,12.4,0.5,1.79
77f165ce-b197-4328-8ad7-f12c4462c619,7.6,2.6,0.32
77f1c90d-3f78-441d-9c86-996daf7fb44d,11.1,0.6,
77f8ad2e-91df-4a9a-8c5c-3798974637f3,10.8,,1.74
77fb0fc0-8fdb-4b20-935b-8fa87f278f06,10.8,1.4,1.74
784c27cc-e50b-4a58-93c9-c99076d2cee9,11.1,0.6,2.02
784ca175-63c1-46be-9186-cfe02cf46322,10.8,1.4,1.74
78697880-a901-4b24-a8c9-c3a9c7aa8ae8,15.5,2.8,-4.06
78b5bfb4-b29a-474e-96f0-9863e540dafd,12.4,0.5,1.79
78cb764d-4a75-4663-a481-d18d23e9d736,7.6,2.6,0.32
78d0daad-8b27-4e52-911a-6100df78eba4,15.5,2.8,-4.06
78e733c7-a026-4de3-b177-b0fc0a71fe3e,12.7,3.7,-1.7
78f76c5b-8d0e-4a85-961f-b9b423ed74e5,12.4,0.5,1.79
7916976b-8d45-40b3-8200-15d74d6fac92,12.7,3.7,-1.7
793e790e-be10-4ece-95af-f2582fa9d056,7.6,2.6,0.32
79472693-b19a-40eb-a448-b7b97d8f1d85,7.6,2.6,0.32
79c64e4c-6242-485f-a097-5fceced01a52,10.8,1.4,1.74
7a4727aa-e126-45a5-a91f-744c64af53be,12.7,3.7,-1.7
7a4e6bd2-c72a-4fe4-905e-31dbe8e3d6ce,12.7,3.7,-1.7
7a6f128d-a0cc-4cea-88a6-c0544cee3e95,10.8,1.4,1.74
7ab595ba-3aa4-4d7e-baeb-004c2ed7591a,9.4,-0.8,-3.12
7abd9ece-1826-4b37-970a-0b6982742469,12.4,0.5,1.79
7ad52f91-aab7-44f3-8064-e59213cae654,13.9,-0.3,0.79
7adecdf9-7cc1-4501-934f-4ffe3f9ee902,15.5,2.8,-4.06
7b42a532-a7ca-4c0f-8177-2e7e05a43ff3,11.1,0.6,2.02
7b4b7850-e618-4631-b21c-14b7d407ef3a,12.4,0.5,1.79
7b576c51-150a-4b8b-815c-c8fc5338b52b,10.8,1.4,1.74
7b622b05-6b0d-4d84-9174-298ed0304145,10.8,1.4,1.74
7bc9bf29-7428-4347-af3b-74f811dd8672,15.5,2.8,-4.06
7bd40fed-ee88-43b0-ad61-327577203ec2,9.4,-0.8,-3.12
7bdea5e5-9486-445e-a12f-0b6b32d21873,9.4,-0.8,-3.12
7beaa4a4-a111-4812-ae6c-35a5e0220f2a,7.6,2.6,0.32
7c09e6b3-bc79-4286-ac30-66d89ef4e623,12.4,0.5,1.79
7c35bb20-8f75-45d2-afaf-f24f4e9966fa,12.7,3.7,-1.7
7c40dc71-6545-4274-8b6e-6cbc5af5cffe,8.9,1.4,3.51
7c4167fa-1948-4523-b1b1-c8d3e5984b45,16.2,0.3,-0.92
7c6901e6-556f-4d50-816d-b9d871ae0e86,12.7,3.7,-1.7
7c6937c2-a84e-4c3d-9efe-7eba901d818e,11.1,,2.02
7c81d29c-3643-42eb-8ba8-21532bc19ae4,15.5,2.8,-4.06
7c938b34-0e1e-4e17-89b9-3c0ddf70ef94,12.4,0.5,1.79
7c94584b-fc3e-45d7-8b40-03963476542a,15.5,2.8,-4.06
7ccd3f30-4407-4eaa-8976-2014e16ea442,10.8,1.4,1.74
7d950a93-e0aa-45a3-b2d5-c332754f353c,15.5,2.8,-4.06
7daf4d9e-1b60-4159-94f2-9123e4e1ce3a,9.4,-0.8,-3.12
7dfcb2f4-9341-4d5c-8043-64ce8676a518,9.4,-0.8,-3.12
7e1de423-e61f-425a-b958-3e9e7d239626,12.7,3.7,-1.7
7e3ece16-0665-48ae-b3cc-a9c8aaf80a3d,10.8,1.4,1.74
7e632f59-5520-4730-95f8-a0d80fbea17b,13.9,-0.3,0.79
7e6e6287-813f-4404-b43e-59d73c2c6de8,,,
7e71c832-ac27-4df9-a350-f2e46ced2f01,7.6,2.6,0.32
7e71e719-249f-41bd-bc1a-04a5b5b92ab9,7.6,2.6,0.32
7e7fa66a-781d-4c81-90e8-90c460993809,7.6,2.6,0.32
7e85fd92-3d16-441e-b324-b463534516d8,12.4,0.5,1.79
7e8f794b-8d90-42b4-a055-4d2a5b170120,7.6,2.6,0.32
7eb0d885-2666-425d-b03a-3de520ae2082,16.2,0.3,-0.92
7ed9b0c6-0c14-4ae5-a7c1-396cadbbe367,8.9,1.4,3.51
7ef20ac2-259a-479e-9c9b-98260886feb7,13.9,-0.3,0.79
7efbecfd-e69c-4ae6-941e-a1dc638a4ec7,12.7,3.7,-1.7
7f321e2b-f090-4ca3-9b95-25d95b2f4b76,7.6,2.6,0.32
7f35e89b-e5e8-49d6-921d-bfa5c25d860d,13.9,-0.3,0.79
7f5d09eb-63ca-4287-a5d0-6f23ecefd71f,12.4,0.5,1.79
7fd3fec4-1237-403d-b35d-f25c2e21851e,10.8,1.4,1.74
7fd42ea6-a1b7-4367-a756-67df4f297a20,10.8,1.4,1.74
800b65de-778b-4de5-ba7a-f36edc6f37b4,13.9,-0.3,0.79
8042da0b-0214-4e4d-ac00-14abaa9369ac,15.5,2.8,-4.06
804493d3-9742-4350-b852-a5d6006a1ba9,13.9,-0.3,0.79
8049f9e1-0d5e-4f25-a9e3-7e08bb09d5b8,13.9,-0.3,0.79
8069961b-9dcb-41fd-8986-fcdb7d601238,12.4,0.5,1.79
807159b1-d530-4a35-a5cf-dc915ab1b756,7.6,2.6,0.32
80fca4f6-1396-4d18-ba49-b8012eeebed5,12.4,0.5,1.79
81201275-b07a-430e-a435-7d555fd093a4,13.9,-0.3,0.79
814b3961-81c1-4bf0-b826-fdcf71644ad2,12.7,3.7,-1.7
815bc18a-28c4-46a7-80e8-b336dbfdf903,12.7,3.7,-1.7
815ced0d-0565-4331-aa91-3066a4f27298,11.1,0.6,2.02
815eaa51-6761-4fca-8db2-836d20babdb2,16.2,0.3,-0.92
81c2679d-1329-4e6c-95f0-e872f133d99f,9.4,-0.8,-3.12
81ccd86f-5280-46d6-9641-3447b88a11d7,9.4,-0.8,-3.12
81f0d8fc-b400-4bc1-8b61-c96e2b18cf8a,11.1,0.6,2.02
82302374-0be1-41cb-a966-78188a2ba4ca,13.9,-0.3,0.79
829bbc09-a2f2-48f0-b24a-4c8a2a7294ac,10.8,1.4,1.74
82c29719-d7dc-42a2-b906-75bf99cacfef,12.7,3.7,-1.7
82c3c312-c49a-4bcf-af87-c3a5ac4148d3,12.4,0.5,1.79
82f72577-21cd-48e2-b27a-c19487b332ca,16.2,0.3,-0.92
8310bf37-77ca-4d8c-a9e9-00da93adb0c2,12.7,3.7,-1.7
833ac823-642e-4190-bfe1-e8ae714ab44a,9.4,-0.8,-3.12
834ae4d5-110e-421d-9f0d-4d981b399a04,15.5,2.8,-4.06
83e11048-a1c0-4358-a3dd-0cf1d09e9acc,9.4,-0.8,-3.12
840a5a5b-1d3d-4d1e-97bd-b0cf0a1432f5,10.8,1.4,1.74
847dffa7-dd20-4777-b8e0-d654be5fb765,7.6,2.6,0.32
8480ad1c-2452-4af7-805f-314c940b735f,12.7,3.7,-1.7
848e4a1e-3653-4a8e-9d5d-23893b4c667c,9.4,-0.8,-3.12
849397da-1593-4196-90ba-cf4f49a1c643,9.4,-0.8,-3.12
84d68368-47b7-43df-9f6b-2b946e94df0e,8.9,1.4,3.51
851dbcca-dc8c-4699-a71e-3635a8459ad5,10.8,1.4,1.74
853d403a-2fd6-48a0-9689-f7873f7f4548,9.4,-0.8,-3.12
8544998e-880e-449d-89c0-813af1103d4d,7.6,2.6,0.32
857d79ac-6491-4794-afce-202a7cb21514,10.8,1.4,1.74
85a4b738-545f-48c4-97f2-c83ce071819c,9.4,-0.8,-3.12
85e3266d-adb5-42c4-8b47-fc9e9d38c891,13.9,-0.3,0.79
85fb1fe5-e4a5-4854-83cf-286deb83c81b,10.8,1.4,1.74
865053d1-36f9-476c-bc1e-3378fffaa720,16.2,0.3,-0.92
865462b9-ba4d-424d-8889-d1ca144b960e,16.2,,-0.92
8686da4c-0052-4c4e-a6f5-cda4c1d82dfb,10.8,1.4,1.74
86a2b87b-7e08-4a73-97e4-043530ce5009,9.4,-0.8,-3.12
86ca353a-b10b-4fb8-9fbe-336c9ebbe146,10.8,1.4,1.74
873ae58b-1ab9-48e4-9408-f43fbeb8ee10,16.2,0.3,-0.92
878eb5c3-a5e0-4828-821b-ac2bc46d6e5e,12.7,3.7,-1.7
87abcde0-47c8-4801-b3fd-4cc374d12f1c,13.9,-0.3,0.79
87b8a4dd-a6cd-4896-bd08-cf33897e551b,10.8,1.4,
87ea9f6c-7521-469f-ae85-43fd9bf70bf6,,0.3,-0.92
88642466-6025-4b9c-a1d5-597b2b8b8a29,15.5,2.8,-4.06
8871c10e-ce80-4c48-986c-7eb98dcf0a13,13.9,-0.3,0.79
887589ea-7117-4282-8b38-a1244045ea07,8.9,1.4,3.51
8887170d-949f-477a-8dd6-c6b9cdfd9a4c,15.5,2.8,-4.06
88ab83f5-0015-401f-b048-1f16be7ace3a,12.4,0.5,1.79
88d05400-7155-4540-ac10-fb5dc45df0eb,10.8,1.4,1.74
88db9a93-2af5-408b-b399-b0ec02f6dfba,16.2,0.3,-0.92
88df0489-d974-414e-9a51-104c07b7b41a,7.6,2.6,
89202579-93f1-43a3-93ab-aec7a3958dd7,15.5,2.8,-4.06
894e8feb-4155-4f30-b85d-7a2b88f4ef6e,16.2,0.3,-0.92
8a17566b-6436-4da9-94d8-ac8d116d48bd,8.9,1.4,3.51
8a1e622d-6cc2-47d6-b4c6-00e9626d2988,15.5,2.8,-4.06
8a1e8f78-468b-4006-b5c4-1fdddf66fd52,16.2,0.3,-0.92
8a4b1281-329b-4e04-bf79-5d60c3076e7b,11.1,0.6,2.02
8ab41714-1d38-4d3d-957e-87e4a8e8d078,9.4,-0.8,-3.12
8ae9d0b0-8100-4277-a408-b3570af52a9b,13.9,-0.3,0.79
8b19fbc5-f171-43b8-b0d7-e017933d4a33,12.4,0.5,1.79
8b35357b-c0b9-4bdf-a5e4-06543e1aa5da,12.7,3.7,-1.7
8b4d0371-8236-4463-9c70-e980c25f5a74,15.5,2.8,-4.06
8b5a3d3d-030d-4cdc-993e-1800e1ed7663,11.1,0.6,2.02
8b87a6bb-e8db-4f6b-a6b0-0d9dd7ceda0d,11.1,0.6,2.02
8b99a504-c969-4691-a278-66226dae1fb0,15.5,2.8,-4.06
8b99e03a-e16f-41fb-91ae-bef2cd46f5b1,10.8,1.4,1.74
8be1345f-1eb7-45e0-8f00-b7255f9eaa38,7.6,2.6,0.32
8be144a9-8b4f-4002-8f3b-2e1e7ae82126,8.9,1.4,3.51
8beff428-1131-4b34-8c07-5d255f9bcbf7,9.4,-0.8,-3.12
8c0c41aa-b787-410d-bf04-dfaed6e3aaf9,8.9,1.4,3.51
8c19be08-3900-4328-b580-c030aebbcf97,9.4,-0.8,-3.12
8c19d8f4-da4f-4dbb-95b2-706c4b789f79,12.4,0.5,1.79
8c1bef44-b41b-4c79-a1af-475c4f7da192,8.9,1.4,3.51
8c1d7000-ab70-494b-aa5f-6bef0c65d4be,10.8,1.4,1.74
8c496636-37f1-4608-858b-39012fb5a2a8,8.9,1.4,3.51
8c89e57a-e717-41fd-b432-01ffff6f74fe,16.2,0.3,-0.92
8c8ee28f-4787-4ae5-a75b-e99202bc1a19,,2.6,0.32
8c9daee9-3490-4ed0-a328-0f66489db317,12.7,3.7,-1.7
8ca86b07-c813-4341-944e-d5c48a1265b7,16.2,0.3,-0.92
8ccb9d3a-8a68-42e9-b8fa-f3c83cb517c1,7.6,2.6,0.32
8ce4c606-9fad-4ef3-bc58-cca287b87fdf,7.6,2.6,0.32
8d2f8932-e8bf-4ece-a3c3-42018d942ee5,12.4,0.5,1.79
8d305930-97e1-41e7-9dda-b47895967cf3,13.9,-0.3,0.79
8d549f27-f4f9-4ff6-be74-b3b9c02276b1,9.4,-0.8,-3.12
8db16134-345d-4af3-b7e3-305cc5815db0,9.4,-0.8,-3.12
8df45772-98d8-4de4-be4f-e33ba4c18179,12.7,3.7,-1.7
8e0c8131-ecf8-4114-b7db-b0f1bc53654f,9.4,-0.8,-3.12
8e23053c-67de-45b2-a9e4-97976f1f96ba,7.6,2.6,0.32
8e254fa3-18d5-4f70-b45f-d6e3f128f602,10.8,1.4,1.74
8e2de816-fd33-4b93-bfc6-0febddabeb86,7.6,2.6,0.32
8e31cf62-662e-43a3-b86b-f4b9f4e17426,13.9,-0.3,0.79
8e4932d7-d218-4f21-a2b9-edac8b482cc9,8.9,1.4,
8e6c5512-e24d-41b7-a778-7a93f864ccd4,13.9,-0.3,0.79
8e927b03-1f22-4736-827a-89bcafc0f09c,10.8,1.4,1.74
8ea71fdc-b3bd-4a1a-aac5-debf096f7608,12.7,3.7,-1.7
8f3cd9cb-2333-46d8-b871-f5533971cfb4,7.6,2.6,0.32
8f6a8423-88b1-49fe-9e30-d9f391b6a205,15.5,2.8,
8f6e280a-1931-4ece-8023-d42700908ed9,7.6,2.6,0.32
8f7ce40d-00bb-44d1-9415-4fef019de7ba,13.9,-0.3,0.79
8fa0a13c-783c-4418-99b6-9ac6b4c4ba54,10.8,1.4,1.74
8fb2ba88-e224-4797-a694-bf74caeafea4,16.2,0.3,-0.92
90e2d0da-e0b4-4621-a1da-b1afc8c1dadb,11.1,0.6,2.02
90e71f2f-64e6-4131-a745-a8f39d35d02d,12.7,3.7,-1.7
9115ddf3-adb0-4b49-876f-e4f07e952178,11.1,0.6,2.02
912ecccc-5cea-4d7e-a0b9-91171917b08d,10.8,1.4,1.74
913d21bd-6b81-4a91-854d-b4525632cad3,7.6,2.6,0.32
914f2a1b-459e-443d-936f-4e28606866b0,8.9,1.4,3.51
91531021-d84c-4841-aeca-8f5edbb24b09,10.8,1.4,1.74
91ab096d-e14f-492e-b9c8-79723a56aeb9,15.5,2.8,-4.06
91c298c4-e2eb-4b50-a4e7-797bab669a27,12.4,0.5,1.79
91d888ee-8b35-496a-b413-4b421d091a36,10.8,1.4,1.74
922f5dbf-8feb-4440-b32f-d46069ed8499,16.2,0.3,-0.92
929005b6-a78b-40dc-a0c8-bffc8ce385f2,15.5,2.8,-4.06
929f09d3-582c-42c2-b5fc-2f24b2b4a1ec,13.9,-0.3,0.79
92bbdf06-f42d-44d5-9cdd-f0b57a8d7922,9.4,-0.8,-3.12
92c0ed23-2df8-4593-91ef-0feabd22ef2a,7.6,2.6,0.32
931f8bb0-1afa-465a-be71-022647d574b7,10.8,1.4,1.74
9353c4d0-b0f6-4b2c-b13c-1ced593c5679,12.4,0.5,1.79
93a740a2-ff5d-41df-8a94-bc9d9563323f,7.6,2.6,0.32
93ae040a-9058-41b9-873d-1470d0182969,8.9,1.4,3.51
94078d37-f9af-4896-9dca-5be29cdd8d0b,9.4,-0.8,-3.12
94185133-6bda-48fe-9c68-2fc249e146c6,12.4,0.5,1.79
94314a74-f89c-4b68-827d-300ad6ba2efd,12.4,0.5,1.79
948fbf5c-2ac1-43a5-86c2-7dcbcc24595d,12.7,3.7,-1.7
94fd8235-13eb-494c-ba42-53aa681d1e7d,12.7,3.7,-1.7
95024500-dec0-4319-9707-83961909bace,9.4,-0.8,-3.12
9530b262-5374-4a8f-8fe2-c9e5c5cdccfc,16.2,0.3,-0.92
95b0b224-2eb4-4f8f-bd5b-863d0b8a3e47,11.1,0.6,2.02
95fabf7d-bfdc-4a2d-b812-7329edcd27b0,12.4,0.5,1.79
967393b1-e676-45bc-b5e7-f23afed11010,12.7,3.7,-1.7
96e62803-c408-40f2-afa1-6ead96861b82,13.9,-0.3,0.79
971a4017-0115-46c1-b4a3-98ee03edf191,9.4,-0.8,-3.12
97b3a894-6dba-416f-bcc6-77b15b7db9c3,9.4,-0.8,-3.12
97be69c6-0c2b-4632-a262-7c3cce40b3b3,11.1,0.6,2.02
97c7b351-a49f-4117-a016-de033028dcd5,12.7,3.7,-1.7
97edba76-3554-4542-b1ef-93357e84bd07,11.1,0.6,2.02
97f3bd93-ad21-4381-9689-a4312450c240,13.9,-0.3,0.79
9801a554-82c9-4f46-b6fc-e44c940b1ea6,12.4,0.5,1.79
980568e2-08d3-4f9c-8dc0-97128f4a3368,10.8,1.4,1.74
985125d1-72c0-4520-a500-e05af6cbd366,12.7,3.7,-1.7
9881d003-da30-4e24-bcb3-5c8cc4873ec6,9.4,-0.8,-3.12
98d3bff1-1d37-4227-9d77-784468d6985d,13.9,-0.3,0.79
98d84b60-6e47-41f8-a2aa-e1dcbbbdc0f3,12.7,3.7,-1.7
98f6e0b9-68a2-4808-bc0f-12226d1ed402,8.9,1.4,3.51
9902d06d-182a-4c56-bb1a-3db2c2a4e6cf,16.2,0.3,-0.92
9929d12b-905d-4ff2-9239-a8ebbf43a05f,12.7,3.7,-1.7
99488c6e-dea0-4f5d-a6db-c2474ce086c5,10.8,1.4,1.74
9972474a-f065-4f7e-b3a6-cceeb08aeb22,15.5,2.8,-4.06
997628cc-a8cc-4dc0-b978-5759258d5dbb,12.7,3.7,-1.7
99f3ff4f-85d6-4cbc-92ff-5366b7318594,12.7,3.7,-1.7
9a807394-ff69-4a6e-923a-ef8d064fa38a,7.6,2.6,0.32
9b1c042c-0378-4ebe-9d27-828465b968a3,7.6,2.6,0.32
9b2a30ac-0914-429e-913d-03c6067ba4b4,9.4,-0.8,-3.12
9b2bfe8d-a034-4db5-b34c-82be236df7d8,8.9,1.4,3.51
9b33a9a2-007a-4f59-93c2-d11a1d7dd53a,7.6,2.6,0.32
9b587bba-81a7-4a27-b5de-ce2ed8e794a5,7.6,2.6,0.32
9b70e263-6d72-4148-83d9-a5a4f42d47a3,10.8,1.4,1.74
9ba7ccfe-ada7-4513-9070-e386640f1b97,10.8,1.4,1.74
9bb9712f-e9ec-4f8e-b4e9-bd6d19586ff2,9.4,-0.8,-3.12
9c1e867d-c694-4565-871f-e8ea9a2521b8,16.2,0.3,-0.92
9c53b062-5139-487c-992e-d9cca1f8fa39,8.9,1.4,3.51
9c66f9e2-edfc-452c-b08f-94d0120f5df3,,,
9c6e4138-9503-4130-8dcb-02ce2b939ec4,13.9,-0.3,0.79
9c73d064-4328-47ab-89b5-70c1bd35e149,10.8,1.4,1.74
9c752042-49bf-40b7-8916-c968dea4f574,8.9,1.4,3.51
9c81a6ac-4684-4b0d-974d-c68d48f12476,7.6,2.6,0.32
9c836284-3680-46f5-b552-d66e0df1f87e,16.2,0.3,-0.92
9c962ec2-14d1-4626-bfdf-62c6ef58e70e,12.7,3.7,-1.7
9c973a1d-ab92-477e-b0b5-9c111e340db0,11.1,0.6,2.02
9c9e9df2-a8bd-4c18-9dc3-22779bdbdc1f,15.5,2.8,-4.06
9cca101f-c3cf-433c-b190-d0b4a5cff06c,11.1,0.6,2.02
9d0dc266-f16a-4c8a-94af-9c7a414b637d,13.9,-0.3,0.79
9d6f97ad-09f0-4e0c-a8b9-92d11123d46b,7.6,2.6,0.32
9d95a2b5-86ac-4587-be4f-caad15c12827,13.9,-0.3,0.79
9dd27d01-0a03-469e-bfbe-0bc86d9a0663,10.8,1.4,
9de65c14-87ac-4c7a-9fa2-324e609fc76d,10.8,1.4,1.74
9e002d7d-f91a-4c21-8782-bf2e9f791a07,12.4,0.5,1.79
9e50e89b-4f0f-490c-8c68-13da5559759a,12.4,0.5,1.79
9e5e6f91-6f7d-488e-9aed-e4f7c6c58463,16.2,0.3,-0.92
9e7194d1-9614-4592-82bf-23e915ef289e,12.7,3.7,
9e8afc92-f644-4ef1-b2ea-7447c65b5f12,7.6,2.6,0.32
9e962733-63f2-43f8-8e6d-0f76effe2121,12.4,0.5,1.79
9ebc6cee-c136-4725-b2c3-118407e572fa,12.7,3.7,-1.7
9ee611a5-da02-4928-99ff-5624b52a783e,11.1,0.6,2.02
9efa8453-8456-4beb-b46a-fd8438ce5799,7.6,2.6,0.32
9f1a9bdf-8006-426b-a529-ab77d02ec02e,11.1,0.6,2.02
9f579502-35b0-4503-8ad8-bacf5391e0e3,15.5,2.8,-4.06
9fc5726f-c500-4e02-9def-afc489600d8c,10.8,1.4,1.74
9fcff2a4-301d-4d68-a2c8-bcb254c92e22,13.9,-0.3,0.79
a03616b5-379e-4c08-b23c-9ade39f1a2bf,13.9,-0.3,0.79
a0385427-7b99-4162-a263-0082bc1f4e68,12.4,0.5,1.79
a0560e30-74bb-4599-b484-b5cc7c1954f2,12.7,3.7,-1.7
a05fc85d-7c9b-42a6-a767-441fa7016802,13.9,-0.3,0.79
a08c83f5-f627-4566-b40b-90c071225e3f,15.5,2.8,-4.06
a0ce1e90-cda8-488e-8b32-73dbf91999ee,7.6,2.6,0.32
a103e108-ab47-4c94-8126-347ffc412d36,12.4,0.5,1.79
a11be11a-73c7-4763-9517-b8acc59b70b7,13.9,-0.3,0.79
a1251696-698a-4f57-a047-18d687b12f5f,9.4,-0.8,-3.12
a1393a2f-0eff-4b3c-b0fd-81256738b1ef,10.8,1.4,1.74
a15b2e2a-e24c-4260-a1d0-6413505a14fb,15.5,2.8,-4.06
a1720f1e-cec8-49d5-b027-9d8fce4b9acf,15.5,2.8,-4.06
a191fe03-f9e4-4584-96b1-687b333b883b,12.7,3.7,-1.7
a2040289-430a-4876-b69a-4cb1fc3f8f42,16.2,0.3,-0.92
a2268922-5bfa-4686-b6c4-80a8e68204c5,10.8,1.4,1.74
a24d73ec-df46-40bd-8609-b36c101a0d37,13.9,-0.3,0.79
a24ed718-44ed-44d7-8026-37319bfaa9df,7.6,2.6,0.32
a2622843-fdab-4089-843c-920b39427ae2,15.5,2.8,-4.06
a2a4ec00-ac04-4507-8e83-21bb3a3c78f1,12.4,0.5,1.79
a2d8ca28-aa17-4964-b569-b3686ad63a24,13.9,-0.3,0.79
a301ff6f-d2a2-4737-b87c-7c38fce26855,12.4,0.5,1.79
a30f48b7-6bdc-4ef3-9ab0-badb42539c7b,8.9,1.4,3.51
a3947bbc-4d1f-4ae9-a29e-5d3e3d1f8f18,11.1,0.6,2.02
a3a9526e-0b3e-4e4d-9ded-8e94e2ebe236,7.6,2.6,0.32
a3c213cb-558a-4240-9bf2-c37c3eb468e8,10.8,1.4,1.74
a3ce96d3-4362-4255-8931-bf1976df404a,16.2,0.3,-0.92
a3ffa341-2652-4acf-9a5b-aa3f53195e5c,10.8,1.4,1.74
