,ID,Nacionality,Gender,Marital status,Application mode,Application order,Course,Daytime/evening attendance,Previous qualification,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Curricular units 1st sem (credited),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (without evaluations),Curricular units 2nd sem (credited),Curricular units 2nd sem (enrolled),Curricular units 2nd sem (evaluations),Curricular units 2nd sem (approved),Curricular units 2nd sem (grade),Curricular units 2nd sem (without evaluations),Unemployment rate,Inflation rate,GDP,Target
114,49391c86-b352-4cb8-b7e8-3ae167fcdaf3,Portuguese,Female,1,8,2,12,1,1,22,27,10,10,1,0,0,1,0,18,0,0,7,7,6,12.51666667,1,0,7,7,6,12.51666667,1,7.6,2.6,0.32,Dropout
115,493c6824-e2ae-478e-9478-f797e2402ccb,Portuguese,Female,1,14,1,,1,1,23,,10,6,0,0,0,1,0,20,0,0,7,11,6,11.61666667,0,0,7,,7,13,0,13.9,-0.3,0.79,Enrolled
116,4954e540-2d47-4769-b033-2d638ad1a774,Portuguese,Female,1,8,1,10,1,1,13,27,10,8,1,0,0,1,1,20,0,,6,13,2,10,0,0,6,12,4,10.75,0,7.6,2.6,,Enrolled
117,49ae1f30-ad45-49b1-8497-b08332f60e1a,Portuguese,Female,1,8,1,9,1,1,13,14,4,4,0,0,0,1,0,20,0,0,5,11,3,10.33333333,0,0,5,10,3,10.66666667,,12.4,0.5,1.79,Enrolled
118,49fec245-4fd9-41da-98e9-b6043eb909c0,Portuguese,Female,1,1,2,6,1,1,22,28,10,8,0,0,0,1,0,18,0,0,5,12,5,13.14285714,2,0,5,6,5,11.4,0,9.4,-0.8,-3.12,Graduate
119,4a6b41b0-47c1-41aa-bc28-b47c34234fa1,Portuguese,Female,1,1,1,9,1,1,2,14,5,6,0,0,0,,0,18,0,0,5,5,5,12.6,0,0,5,5,5,,0,11.1,0.6,2.02,Graduate
120,4a77b1c7-3f0f-47f4-9393-41cfc7ba61a6,Portuguese,Female,1,8,1,11,1,1,1,1,5,6,1,0,0,1,0,21,0,0,6,12,3,11,0,0,6,12,2,11,0,9.4,-0.8,-3.12,Dropout
121,4abd1fb2-f1de-48a2-a855-e9ade02f76d3,Portuguese,Female,1,1,2,9,1,1,13,14,10,8,1,0,0,1,0,19,0,0,5,8,5,10.8,0,0,5,9,4,11.25,2,16.2,0.3,-0.92,Graduate
122,4ac5433d-1c8f-4a2e-84d6-c09de2c344ee,Portuguese,Female,1,1,1,2,1,1,3,14,3,10,0,0,0,1,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,10.8,1.4,1.74,Dropout
123,4acc6e46-d7f3-4df7-9d8b-a88aae1a0bc8,Portuguese,Female,1,1,1,14,1,1,23,28,10,10,0,0,0,1,1,19,0,0,5,5,5,12.8,0,0,5,5,5,14.2,0,9.4,-0.8,-3.12,Graduate
124,4b00d4fa-6cf0-46a3-901a-e313f7db2142,Portuguese,Female,1,1,1,6,1,1,13,28,5,8,1,0,0,1,0,19,0,0,6,15,6,14.16666667,0,0,6,13,6,12.2,0,15.5,2.8,-4.06,Graduate
125,4b45bae1-398e-4f68-b161-792cc9968200,Portuguese,Female,1,8,6,13,1,1,1,1,5,6,1,0,0,1,0,19,0,0,7,12,5,12.1,0,0,7,0,0,0,0,13.9,-0.3,0.79,Dropout
126,4b50e0b0-83dd-4014-9bae-5b7e953ec9d4,Portuguese,Female,1,15,1,6,1,14,22,27,10,10,1,0,0,1,0,20,0,1,6,7,6,14.16666667,0,1,6,17,5,13.77777778,0,12.4,0.5,1.79,Graduate
127,4b77c0d9-2315-40bb-8d99-98a49e99506d,Portuguese,Female,1,1,1,16,1,1,13,28,10,4,1,0,0,1,1,18,0,0,6,8,5,12.8,0,0,6,7,5,13.4,0,9.4,-0.8,-3.12,Enrolled
128,4b814ed2-9afc-4df0-82f9-dc8773d9ae97,Portuguese,Female,1,8,3,10,1,1,1,29,6,4,1,0,0,1,0,18,0,0,6,7,6,13,0,0,6,6,6,13.66666667,0,12.4,0.5,1.79,Graduate
129,4b9f817a-bb8d-4933-9452-89c756d43a1d,Portuguese,Female,1,8,6,12,1,1,1,27,9,10,1,0,0,1,0,19,0,0,7,7,7,13.46714286,0,0,8,9,8,15.01111111,0,12.4,0.5,1.79,Graduate
130,4c0de9c1-fe0a-45e1-a2c3-4c9667d793ee,Portuguese,Female,1,1,3,12,1,1,13,14,6,9,1,0,0,1,1,18,0,0,7,9,7,13.2375,0,0,8,9,7,13.74285714,0,13.9,-0.3,0.79,Dropout
131,4c143bd4-e343-47d9-bc8b-9aeeab84bb43,Portuguese,Female,1,8,2,5,1,1,22,27,10,10,1,0,0,1,0,18,0,0,6,6,6,12.33333333,0,0,6,6,6,13,0,7.6,2.6,0.32,Graduate
132,4c1de728-a861-4199-883d-45a0d0ae0b9b,Portuguese,Female,1,1,4,9,1,1,1,14,5,9,1,0,0,1,0,19,0,0,5,7,5,12.4,0,0,5,5,5,14.6,0,8.9,1.4,3.51,Graduate
133,4c3456ae-a68f-4d2b-982b-dd0f5afb31ce,Portuguese,Female,1,8,6,12,1,1,1,14,4,4,1,0,0,1,0,19,0,0,7,8,5,14,0,0,7,7,0,0,0,13.9,-0.3,0.79,Dropout
134,4c5f226e-5c94-4ac4-9309-08a07bc35206,Portuguese,Female,1,14,1,10,1,1,23,27,10,8,0,0,0,1,0,20,0,5,9,15,9,11.66666667,0,2,7,8,7,11.71428571,0,7.6,2.6,0.32,Graduate
135,4c611416-b19b-4a0a-8054-b8037663ed76,Portuguese,Female,1,1,1,14,1,1,1,28,4,10,0,0,1,0,1,19,0,0,6,7,5,12,0,0,6,9,4,12.5,0,12.4,0.5,1.79,Dropout
136,4c8cc8de-53be-4613-9bea-6708420932e3,Portuguese,Female,1,8,1,14,1,1,13,14,6,6,1,0,0,1,0,20,0,0,5,7,4,12.2,0,0,5,5,4,11.5,0,7.6,2.6,0.32,Graduate
137,4c9584ed-fa90-412e-aade-5b89864d7ba0,Portuguese,Female,1,1,1,15,1,1,1,1,20,39,0,0,1,1,1,18,0,0,6,6,6,14.83333333,0,0,6,6,6,14.83333333,0,8.9,1.4,3.51,Graduate
138,4ca6a324-c728-429c-8d4a-d28fdc13b459,Portuguese,Female,1,1,,12,1,1,13,1,5,8,0,0,0,1,1,20,0,0,7,9,5,13.188,0,0,8,9,7,12.89285714,0,11.1,0.6,2.02,Enrolled
139,4d05090a-875e-4bb0-8192-c2ea7bb031d1,Portuguese,Female,1,9,1,12,1,1,13,1,5,9,0,,0,1,0,18,0,0,7,8,7,17.125,0,0,8,8,8,17.5875,0,13.9,-0.3,0.79,Graduate
140,4d09cadb-d42e-4a5d-a7cc-27c6c2286c10,,Female,1,1,5,12,1,1,22,27,10,10,1,0,0,1,0,19,0,0,,7,6,12.66666667,0,0,7,7,6,12.66666667,0,7.6,2.6,0.32,Graduate
141,4d35c1f9-4601-439f-9a3b-8032eaf921fe,Portuguese,Female,1,1,6,15,1,1,13,1,5,5,1,0,0,1,1,19,0,0,6,8,6,12.66666667,0,0,6,10,5,12,0,12.4,0.5,1.79,Graduate
142,4d54c3dc-b7c4-46b4-a458-6b6d7aa06d09,Portuguese,Female,1,16,1,9,1,1,3,1,4,4,1,0,1,0,0,22,0,0,5,8,0,0,0,0,5,7,0,0,0,8.9,1.4,3.51,Enrolled
143,4da09cae-106b-4e12-881c-3fc5c41db601,Portuguese,Female,1,1,3,10,1,1,1,,10,11,1,0,0,1,1,19,0,0,6,7,6,11.33333333,0,0,6,6,6,11.5,0,12.4,0.5,1.79,Graduate
144,4dc4a37e-1835-4860-ac98-6b40a29617f0,Portuguese,Female,1,1,3,12,1,,13,14,10,8,1,0,0,1,1,19,0,0,7,10,7,13.605,0,0,8,11,8,12.33125,0,15.5,2.8,-4.06,Graduate
145,4e124d7f-7f68-4ed1-a9f8-daea55f9a701,Portuguese,Female,1,8,5,,1,1,22,28,6,7,1,0,0,1,1,19,0,0,6,10,5,12,0,,6,9,5,10.8,,,-0.8,-3.12,Graduate
146,4e1d108d-6e2b-4c2c-b9f7-83858f72807b,Portuguese,Female,1,1,,11,1,1,10,14,10,10,1,0,0,1,0,19,0,0,5,10,0,0,0,0,5,10,0,0,0,7.6,2.6,0.32,Dropout
147,4e1d8d95-81fb-4e8d-a0e2-35bc1f3c0948,Portuguese,Female,1,8,1,11,1,1,1,27,10,11,1,0,0,1,0,20,0,0,6,8,5,11.2,0,0,6,12,3,11.66666667,0,7.6,2.6,0.32,Dropout
148,4e21cca0-b8f4-4e76-84d0-6719c888e279,Portuguese,Female,1,1,1,9,1,1,3,14,3,11,0,0,0,1,0,18,0,0,5,10,5,13.375,0,0,5,9,5,14.16666667,0,13.9,-0.3,0.79,Graduate
149,4e254f91-ca07-457f-bc40-9aedc6e0114f,Portuguese,Female,1,1,1,12,1,1,1,14,10,10,0,,0,1,1,20,0,0,7,8,6,13.86333333,,0,8,9,7,14.17857143,0,11.1,0.6,2.02,Graduate
150,4e35c4f8-d76d-40fa-8570-43b5f1b66b2c,Portuguese,Female,1,1,1,2,1,1,3,27,3,9,1,0,0,1,,18,0,0,0,0,0,0,0,0,0,0,0,0,0,9.4,-0.8,-3.12,Enrolled
151,4e4de38e-e9bd-45ef-bff2-7f7dc74c88c7,Portuguese,Female,1,1,1,6,1,1,1,28,5,8,0,0,0,1,0,19,0,0,5,6,5,12.4,0,0,5,6,5,13.4,0,7.6,2.6,0.32,Graduate
152,4e572828-5abd-462a-93d1-a2c88ecd500a,Portuguese,Female,1,8,1,16,1,1,23,28,8,7,1,0,0,1,0,18,0,0,6,11,3,12.33333333,0,0,6,10,5,10.83333333,0,9.4,-0.8,-3.12,Enrolled
153,4e6bdd69-ed85-43e9-8992-580cd055c142,Portuguese,Female,1,1,1,16,1,1,22,27,10,10,1,0,0,1,0,18,0,0,6,7,6,13.33333333,0,0,6,8,5,11.8,0,7.6,2.6,,Graduate
154,4e703ca1-cb44-4ce7-96eb-20ae04b186e2,Portuguese,Female,1,14,1,16,1,1,3,27,3,6,1,0,0,1,0,21,0,0,6,10,3,12.66666667,0,0,6,12,3,10,0,,-0.8,-3.12,Dropout
155,4e7312e1-9d19-4a97-86a3-ef248cce17ec,Portuguese,Female,1,1,1,16,1,1,23,27,7,7,0,0,0,1,0,19,0,0,6,8,6,12,0,0,6,10,4,11.5,0,7.6,2.6,0.32,Dropout
156,4f178ea5-ea4b-44a3-9756-bd9e28448679,Portuguese,Female,1,1,1,9,1,1,23,28,10,10,0,0,0,1,1,18,0,0,5,5,5,10.6,0,0,5,5,5,11.8,0,12.4,0.5,1.79,Graduate
157,4f1f3efe-e661-4ccc-946f-759db2ff2d45,Portuguese,Female,1,8,2,10,1,1,1,27,8,10,1,0,0,1,1,18,0,0,6,8,6,12.25,0,0,6,7,6,11.85714286,0,12.7,3.7,-1.7,Graduate
158,4f39971a-b5a5-4e5d-a093-6710966d715b,Portuguese,Female,1,1,3,10,1,1,13,1,10,11,1,0,0,1,0,20,0,0,6,10,4,,0,0,6,9,6,11.83333333,0,9.4,-0.8,-3.12,Graduate
159,4f453cce-d522-4307-ad60-ee8cb782f258,Portuguese,Female,1,12,1,3,0,1,1,14,7,9,0,0,0,1,,24,0,0,6,11,5,11,0,0,6,9,5,12.6,0,11.1,0.6,2.02,Graduate
160,4fb54373-621a-4d18-bcb2-5694ba7f9ac2,Portuguese,Female,1,1,1,14,1,1,13,1,5,2,0,0,0,1,0,19,0,0,6,6,6,13.16666667,0,0,6,,6,13,0,10.8,1.4,1.74,Dropout
161,4fbb8320-4a6a-48b2-b3cf-9789e2bfcb1a,Portuguese,Female,1,1,1,12,1,1,13,27,10,8,1,0,0,1,1,18,0,0,7,9,7,12.85555556,0,0,8,12,7,12.76111111,0,15.5,2.8,-4.06,Graduate
162,50668011-ce6b-4a4d-8644-82abc0ac86f4,Portuguese,Female,1,1,2,12,1,1,13,14,10,10,1,0,0,1,0,18,0,0,7,8,7,14.91875,0,0,8,8,8,15.355,0,15.5,2.8,-4.06,Graduate
163,50814050-b707-4b79-b6b9-e4ba1390e8cb,Portuguese,Female,1,8,5,16,1,1,10,10,5,5,1,0,0,1,0,21,0,0,6,13,4,11.5,0,0,6,10,3,11,0,10.8,1.4,1.74,Dropout
164,50815944-ec17-45e4-9b51-4bf649c9bad4,Portuguese,Female,1,8,2,14,1,1,1,14,6,5,0,0,0,1,0,19,0,0,5,5,5,,0,0,5,5,5,14.2,0,7.6,2.6,,Graduate
165,50891f70-a510-4998-b5ba-f01be9830d3d,Portuguese,Female,1,8,1,15,1,1,13,27,8,8,0,0,0,1,1,19,0,0,6,6,6,12.5,0,0,6,7,6,13,0,15.5,2.8,-4.06,Graduate
166,50f2707d-cf80-46d2-baaa-5ac5b3b57e5d,Portuguese,Female,3,12,1,4,1,1,1,27,7,7,0,0,1,1,0,47,0,0,1,1,0,0,0,0,6,0,0,0,0,8.9,1.4,3.51,Enrolled
167,5119f219-9917-4f4f-9e17-8614516785cd,Portuguese,Female,1,8,3,10,1,1,13,14,8,9,0,0,0,1,0,19,0,0,,10,5,11.66666667,0,0,6,12,4,11,0,13.9,-0.3,0.79,Graduate
168,511b91d7-da96-4dc6-98a5-acd40e8fe2d4,Portuguese,Female,1,12,1,12,1,3,2,2,2,2,0,0,0,1,0,29,0,1,8,8,7,14.25714286,0,1,8,8,7,14.25714286,0,12.7,3.7,-1.7,Graduate
169,51335e68-6b56-474b-8494-a5a0c2a80d9f,Portuguese,Female,1,14,1,10,1,1,13,14,5,9,1,0,0,1,0,21,0,0,6,13,3,12,0,0,6,12,2,11.33333333,0,16.2,0.3,-0.92,Dropout
170,51473788-ef36-43a6-a7da-637ee4ebe0c4,Portuguese,Female,1,12,1,6,1,1,22,14,10,8,1,0,0,1,0,28,0,0,5,13,4,11.25,1,0,5,11,4,10.5,0,12.7,3.7,-1.7,Enrolled
171,51497705-d2d4-41a9-9a2b-7994d2ba46ed,Portuguese,Female,1,8,2,13,1,1,22,27,4,11,0,0,0,1,0,20,0,0,7,8,7,12.45714286,0,0,8,8,8,13.5625,0,15.5,2.8,-4.06,Graduate
172,5161fc79-0cfc-4562-9fa2-b441506c1c3d,Portuguese,Female,1,8,1,12,1,1,2,28,5,6,1,0,0,1,0,19,0,0,7,7,6,11.68333333,0,0,7,7,6,11.68333333,0,7.6,2.6,0.32,Graduate
173,516c3062-bb8a-4d54-9c37-6c16e42ac5de,Portuguese,Female,1,13,1,3,0,1,13,2,5,7,0,0,0,1,0,26,0,0,6,10,3,11.66666667,0,0,6,8,5,12,0,9.4,-0.8,-3.12,Graduate
174,517dfd58-9187-4ed4-b041-8341fb73194c,Portuguese,Female,1,8,2,11,1,1,22,27,10,9,1,,1,0,0,20,0,0,6,8,4,11.75,0,0,6,6,6,13.16666667,0,,0.6,2.02,Dropout
175,518bcc1f-2413-4ed2-9792-38103ab2e69c,Portuguese,Female,1,1,1,14,1,1,22,27,10,10,1,0,0,1,1,18,0,0,5,6,3,11.66666667,0,0,5,6,4,13.5,0,7.6,2.6,0.32,Enrolled
176,51fc563d-e836-40b7-83ab-a72ca3a143c6,Portuguese,,1,12,1,16,1,1,22,14,10,6,0,0,0,1,0,27,0,0,6,9,5,13.2,0,0,6,10,5,12,0,7.6,2.6,0.32,Graduate
177,52bec48a-26bf-4346-adb1-5b056c7c124b,Portuguese,Female,1,1,2,12,1,1,19,24,12,12,1,0,0,1,0,20,0,0,7,8,4,11.95,0,0,7,8,4,11.95,0,7.6,2.6,0.32,Dropout
178,52ecdbff-3892-4f2f-bd94-147eb5bfcdf2,Portuguese,Female,1,1,5,16,1,1,22,14,10,6,1,0,0,1,0,18,,0,6,8,5,12.4,0,0,6,12,5,10.4,0,9.4,-0.8,-3.12,Dropout
179,5355c37b-f1d5-45d5-bdae-1c80b4662133,Portuguese,Female,1,4,1,12,1,3,1,1,10,6,0,0,0,1,0,33,0,2,7,8,6,14.35,0,3,8,10,6,14.58333333,0,16.2,0.3,-0.92,Dropout
180,53748b34-023a-4c7c-bdbf-b90eb4589f34,Portuguese,Female,1,14,1,16,1,1,3,1,4,4,1,,0,1,0,35,0,19,21,,21,12.61904762,0,13,19,19,19,12.78947368,0,12.4,0.5,1.79,Graduate
181,5385e4ed-1b46-458c-9e7a-dcfb6d643581,Portuguese,Female,1,15,1,17,0,14,22,14,10,9,0,0,0,1,1,26,0,2,6,7,6,12.66666667,0,2,6,7,6,13.16666667,1,9.4,-0.8,-3.12,Enrolled
182,538887f3-258b-423a-974c-a2cac1c1f060,Portuguese,Female,1,12,1,15,1,12,13,14,4,5,0,0,1,0,0,27,0,0,6,6,5,12,0,0,6,6,0,0,0,11.1,0.6,2.02,Dropout
183,53aa4894-55d2-4853-ae4d-1e4ac3906a78,Portuguese,Female,1,9,3,5,1,1,1,27,6,6,1,0,0,0,0,19,0,0,6,6,6,12.16666667,0,0,6,6,0,0,0,15.5,,-4.06,Dropout
184,53c14f11-48d2-490f-9a93-76e2f15e203d,Portuguese,Female,1,8,2,11,1,1,1,14,5,7,0,0,0,1,0,20,0,0,6,0,0,0,0,0,6,0,0,0,0,11.1,0.6,2.02,Dropout
185,53d694dd-e3e8-4a81-ac69-8d95f5942489,Portuguese,Female,,9,2,9,1,1,3,3,6,8,1,0,1,0,0,20,0,0,5,9,3,10,0,0,5,9,3,10.57142857,0,10.8,1.4,1.74,Dropout
186,53f39cce-6e94-40d0-abf2-c8b788737fc8,Portuguese,Female,1,14,1,10,,1,1,27,6,10,0,0,1,0,0,21,0,5,10,18,8,11.5,0,0,6,12,4,10,0,9.4,-0.8,-3.12,Enrolled
187,5406a6a3-a4d9-4f9b-948a-9088fa69f42e,,Female,1,8,3,12,1,1,23,1,10,5,1,0,0,1,1,18,0,0,7,7,6,,0,0,7,7,6,13.05,0,7.6,2.6,0.32,Graduate
188,540cc668-09c9-4144-b5ed-641f5a392b64,Portuguese,Female,1,12,1,6,1,1,1,14,10,10,1,0,0,1,0,24,0,0,6,10,2,11,0,0,6,6,0,0,0,8.9,1.4,,Dropout
189,54603074-e6e1-410b-9ba0-db64eb9f2b6b,Portuguese,Female,1,8,4,5,1,1,1,3,5,2,1,0,0,,0,20,0,0,6,7,6,11.5,0,0,6,6,6,12,0,16.2,0.3,-0.92,Graduate
190,546eff74-76c0-4740-bcb5-6a66c3adad04,Portuguese,Female,1,1,1,11,1,1,13,28,10,9,0,0,0,1,1,21,0,,6,7,6,12,0,0,6,6,6,12.5,0,13.9,-0.3,0.79,Graduate
191,54b670be-e494-4b40-b5cb-a60ed1b305b2,Portuguese,Female,1,1,1,3,0,1,1,27,8,4,0,0,0,1,0,23,0,0,6,13,2,10,0,0,5,12,1,10,0,9.4,-0.8,-3.12,Enrolled
192,54db18e8-1c5a-4221-a14d-b04daa7953a6,Portuguese,Female,1,12,1,9,1,1,10,3,5,4,1,0,0,1,0,24,0,0,5,5,0,0,0,0,5,5,,0,0,7.6,2.6,0.32,Dropout
193,54ed3c4c-4514-4325-aa6d-fca099c208bf,Portuguese,Female,1,16,1,16,1,1,1,1,5,11,0,0,0,1,0,21,0,0,6,0,0,0,0,0,6,0,0,0,0,12.4,0.5,1.79,Dropout
194,54f05c9c-da7a-4044-9e42-c43c34f1d818,Portuguese,Female,1,1,4,12,1,1,23,28,10,9,1,0,0,1,0,18,0,0,8,8,7,12.24285714,0,0,8,8,7,12.24285714,0,12.7,3.7,-1.7,Graduate
195,551b7de0-7644-490b-be5b-b175725ce58e,Portuguese,Female,1,12,1,17,0,15,13,1,4,5,1,0,0,1,0,27,0,0,5,0,0,0,0,0,5,0,0,0,0,8.9,1.4,3.51,Dropout
196,55529f2b-5379-4352-93e2-220c34d94ba4,Portuguese,Female,1,9,6,12,1,1,22,27,6,6,1,0,0,1,0,18,0,0,8,8,8,12.93375,0,0,8,8,8,12.93375,0,9.4,-0.8,-3.12,Graduate
197,558de8cb-a281-49fa-9230-dfdedca77cab,Portuguese,Female,1,4,1,7,1,3,3,2,3,3,0,0,0,1,0,35,0,0,5,0,0,0,0,0,5,0,0,0,0,13.9,-0.3,0.79,Dropout
198,55ac0472-c73e-40c8-b761-c86721b2c635,Portuguese,Female,1,1,1,16,1,1,13,14,4,9,0,0,0,1,0,18,0,0,7,9,7,12.57142857,0,0,7,8,7,14.42857143,0,11.1,0.6,2.02,Graduate
199,55d39525-eb52-4689-a025-b38071e225b1,Portuguese,Female,1,12,1,12,1,1,1,3,28,19,0,0,0,1,0,35,0,0,3,4,3,11.81666667,0,0,3,3,3,11.33333333,0,11.1,0.6,2.02,Enrolled
200,56074f4c-0356-40e5-b5af-9cfa030ecebc,Portuguese,Female,1,1,1,6,1,1,1,1,5,8,1,0,0,1,0,19,0,0,5,9,4,13.75,0,0,5,13,4,14.33333333,2,10.8,1.4,1.74,Graduate
201,5682ac9b-ae0e-4c4b-af4d-d7e6649afe4d,Portuguese,Female,1,1,4,10,1,1,13,14,5,1,1,0,0,1,0,20,0,0,6,8,6,11.16666667,0,0,6,6,6,11.33333333,0,7.6,2.6,0.32,Graduate
202,569681aa-1cd5-43b0-bf80-a5eadbc75228,Portuguese,Female,1,1,4,12,1,1,13,14,8,8,1,0,0,1,0,18,0,0,8,8,7,12.32428571,0,0,8,8,7,12.32428571,0,10.8,1.4,1.74,Graduate
203,57499814-d363-41a8-a89c-be0da2a9a420,Portuguese,Female,1,15,1,10,1,14,23,28,6,11,0,0,1,1,0,21,0,3,6,6,6,12.16666667,0,2,6,7,6,11.71428571,0,13.9,-0.3,0.79,Graduate
204,57687e86-ad62-4d49-9d29-291eb31b8dd8,Portuguese,Female,1,8,2,10,1,1,13,27,10,9,0,0,0,1,1,18,0,0,6,11,5,11.14285714,0,0,6,11,4,11.25,0,16.2,0.3,-0.92,Graduate
205,57781283-9df4-44de-82d4-56b7725892a5,Portuguese,Female,1,1,1,10,1,1,19,24,1,1,1,0,0,1,0,18,0,0,6,9,4,11,0,0,6,9,4,10.75,0,7.6,2.6,0.32,Graduate
206,57a7903b-164d-46d0-9e2a-1e17378e497a,Portuguese,Female,1,1,2,12,1,1,13,28,10,10,1,0,0,1,0,18,0,0,8,8,7,12.91428571,0,0,8,8,7,12.91428571,0,12.7,3.7,-1.7,Graduate
207,57c025c2-b530-473a-b169-105be7047504,Portuguese,Female,1,1,4,15,1,1,3,14,2,5,1,0,0,1,1,18,0,0,6,6,6,13.83333333,0,0,,6,6,14.16666667,0,16.2,0.3,-0.92,Graduate
208,57c78724-9bc0-4a3f-9e7e-88277efd878d,Portuguese,Female,1,1,1,6,1,1,13,1,9,8,1,0,0,1,0,19,0,0,6,8,6,13.85714286,0,0,6,9,5,13.4,0,13.9,-0.3,0.79,Graduate
209,583b2299-0272-44df-add7-8a093df8bbe2,Portuguese,Female,1,12,1,11,1,12,3,14,3,4,0,0,0,1,1,36,0,0,6,7,6,13.71428571,0,0,6,6,5,12.8,0,16.2,0.3,-0.92,Dropout
210,596589f4-b521-45b5-a1b3-945bd75a0d02,Portuguese,Female,1,1,2,12,1,1,23,1,8,5,1,0,0,1,1,18,0,0,8,8,7,12.64285714,0,0,8,8,7,12.64285714,0,12.7,3.7,-1.7,Graduate
211,597fe991-dc7f-49af-94f2-01793cf8031c,Portuguese,Female,1,1,1,12,1,1,22,27,10,10,0,0,0,1,1,18,0,0,7,7,6,12.91666667,0,0,7,7,6,12.91666667,0,7.6,2.6,0.32,Graduate
212,59898b57-9f37-42f3-8980-8750e05afaa4,Portuguese,Female,1,14,1,8,1,1,1,3,10,3,1,0,0,1,1,20,0,0,6,8,6,15.625,0,0,6,8,6,15.85714286,0,13.9,-0.3,0.79,Graduate
213,59c723e2-84b7-4b71-84f8-25ae32ba1749,Portuguese,Female,1,12,1,17,0,1,22,27,10,10,0,0,0,1,1,26,0,0,5,7,0,0,0,0,5,8,0,0,0,16.2,0.3,-0.92,Dropout
214,59e92af8-fdbc-41fe-a375-56c7e184188c,Portuguese,Female,1,14,1,15,1,1,1,1,5,6,0,0,0,1,0,,0,0,6,8,6,11.71428571,0,0,6,7,6,12,0,7.6,2.6,0.32,Graduate
215,5a12fbd0-b073-4f53-a121-a831bc8980eb,Portuguese,Female,1,12,1,13,1,15,1,1,5,6,0,0,0,1,0,25,0,0,7,10,6,12.125,0,0,8,9,8,13.3125,0,15.5,2.8,-4.06,Enrolled
216,5a2a2992-8484-4602-bdb9-fcfeb6045c38,Portuguese,Female,1,9,1,9,1,1,13,3,6,6,1,0,0,,1,19,0,0,5,7,5,11.6,0,0,5,5,5,11.6,0,12.4,0.5,1.79,Graduate
217,5a619393-a54d-44d7-b584-d8baf9ea475f,Portuguese,Female,1,12,1,3,0,1,13,27,9,8,1,0,0,1,0,24,0,0,6,11,1,10,0,0,6,6,0,0,6,9.4,-0.8,,Dropout
218,5a62950c-0be6-4edb-ba95-3d5c95c14493,Portuguese,Female,1,12,1,3,0,1,1,14,6,5,0,0,0,1,1,27,0,0,6,16,1,10,0,0,6,13,0,0,0,8.9,1.4,3.51,Dropout
219,5a98cfb3-f08c-41e8-bcbd-66f04f074c10,,Female,1,8,1,6,1,1,13,27,2,4,0,0,0,1,0,21,0,0,5,10,0,0,1,0,5,9,2,13.5,0,7.6,2.6,0.32,Dropout
220,5a9f614b-d4b7-4773-8ffe-8dd6b67da859,Portuguese,Female,1,1,1,9,1,1,23,28,8,8,0,0,0,1,1,18,0,0,5,7,4,13,0,0,5,8,3,12.33333333,0,9.4,-0.8,-3.12,Graduate
221,5ac50e7c-42fd-49b7-9285-0f80caa0bef7,Portuguese,Female,2,1,4,16,1,1,22,27,6,8,0,1,0,1,1,19,0,0,6,6,6,13.33333333,0,0,6,6,6,14.5,0,10.8,1.4,1.74,Graduate
222,5b25e783-bbce-4484-b734-a93b055890a8,Portuguese,Female,1,1,3,11,1,1,1,1,4,4,1,0,0,1,0,18,0,0,6,9,,,0,0,6,13,2,12.5,0,9.4,-0.8,-3.12,Dropout
223,5b4b7a60-939e-42af-ab6c-e513cd456b23,Portuguese,,1,16,1,12,1,1,13,1,6,10,0,0,0,1,1,19,,0,7,9,5,13.85,0,0,8,9,7,12.19285714,0,11.1,0.6,2.02,Graduate
224,5b61f7be-4fd3-4673-9689-23fc2d8b5b19,Portuguese,Female,,9,1,12,1,1,1,28,,6,1,0,0,1,1,19,0,,7,8,6,13.74166667,0,0,8,9,7,14.9125,0,16.2,0.3,-0.92,Graduate
225,5b6e3d6e-b823-4d02-bb00-1438cbdce9f2,Portuguese,Female,2,4,1,17,0,17,25,5,4,4,0,0,0,1,0,33,0,2,6,7,6,15.33333333,0,0,5,5,5,15.8,0,11.1,0.6,2.02,Graduate
226,5b6ee264-b781-497c-96b5-fdc59de521f5,Portuguese,Female,2,4,1,9,1,3,1,4,4,11,0,0,0,1,0,45,0,0,5,6,5,11,0,0,5,5,5,13.8,0,12.4,0.5,1.79,Graduate
227,5b90010c-1b1a-489c-974f-8d3753acc19a,Portuguese,Female,1,1,1,10,1,1,1,1,10,10,0,0,0,1,1,20,0,0,6,6,6,12,0,0,6,7,,,0,11.1,0.6,,Graduate
228,5b95da2d-92f0-4f0e-a059-c1c074a1d6ca,Portuguese,Female,1,12,2,14,1,1,19,24,1,1,1,0,0,1,0,28,0,0,5,5,0,0,0,0,5,5,0,0,0,7.6,2.6,0.32,Dropout
229,5bd462d3-f017-4b7f-be8c-7e6ab9fcaa5c,Portuguese,Female,1,14,1,12,1,1,1,1,6,9,1,0,0,1,1,19,0,0,8,15,7,11.57142857,0,0,8,15,7,11.57142857,0,12.7,3.7,-1.7,Graduate
