ID,Mother's qualification,Father's qualification,Mother's occupation,Father's occupation,Displaced,Educational special needs,Debtor,Tuition fees up to date,Scholarship holder,Age at enrollment,International,Education
63dceff4-9613-4bd1-bc49-da1d3f5369cc,22,28,4,4,0,0,,1,0,20,0,
63f8ed83-cc50-49be-bbf3-7018a96ff581,5,4,3,1,0,0,1,0,0,29,0,
6412bd65-8047-4ae3-a7f0-e4676c754df6,13,14,6,7,0,0,0,1,1,18,0,
6413b8aa-0809-4d93-a523-b1ffcec33ef9,13,14,6,6,1,0,0,1,1,20,0,
64660579-4c7b-48b7-a129-5adf69c061e2,23,27,10,10,1,0,0,1,1,22,0,
648854b7-318a-4627-bbfc-a2186801beeb,,14,5,11,1,0,0,1,1,47,0,
648f7dfb-fc90-4561-87b7-1e251d2624fd,22,27,9,5,0,0,0,1,0,31,0,
649f07a5-7521-46d6-848b-04b493d07e5d,13,27,8,6,0,0,0,1,1,21,0,
64aaf4d3-2e02-4c05-b5bc-c74753a3f25e,23,28,1,1,0,0,0,1,0,21,0,
64fe870f-e2f4-42c2-aebb-ea374046a85b,1,1,5,5,0,0,0,1,0,24,0,
65060d13-12d0-46c0-853f-05dab572eaa3,4,27,3,10,0,0,0,1,0,18,0,
6535a631-f51a-402f-a2eb-9d7bbd3581bd,19,1,12,3,0,0,0,1,0,32,0,21
6551efab-d935-4d2a-8883-8a66e2488817,3,1,4,5,1,0,0,1,1,19,0,34
65600faa-601c-4aea-87ff-d86071f0e5c1,,3,2,2,1,0,0,1,0,24,0,34
65ab3f57-81fa-4233-9235-5a652c9cb9b4,13,14,5,11,1,0,,1,0,19,0,
65b4495e-cf75-440d-8c1b-e76c780771db,13,27,7,7,0,0,1,1,1,19,0,
65c25d1b-96fb-4750-91fd-6d1ec920d931,22,27,10,5,0,0,0,1,0,24,0,
65d016c3-dc91-40a7-8241-822797cdc966,13,14,29,29,1,0,0,1,1,18,0,
65d1fb62-676f-43ef-851e-54c10391ef59,23,27,4,7,1,0,0,1,1,19,0,
65d7a8c9-aea6-4287-9c46-cad56b51e4b2,3,28,3,5,0,0,0,1,1,19,0,
662347d6-3f70-4ac0-a28e-5b5e269bcf6a,13,28,10,9,1,0,0,1,1,18,0,
663831c8-4cb9-45e2-93a7-f09260b5e76a,1,1,4,4,1,0,0,1,0,18,0,
663cfcd6-58a8-4d2d-9683-afd5a70454ce,1,1,5,11,1,0,0,1,0,20,0,
664d81ff-7269-4db1-b78a-d6a362ce0c2c,13,28,6,8,0,0,0,1,0,18,0,
6698d0ec-90b5-4d7b-a3a2-99ef8f2d2742,23,28,10,8,1,0,0,1,0,18,0,
66bafa05-a6e9-4a1e-8678-6f10fe8c7d23,23,27,10,10,1,0,0,1,1,21,0,
66c45284-9e08-4ca7-bdf8-946aaf843415,13,14,5,10,0,0,0,1,1,18,0,
66e0db0e-bd80-4b28-a27d-a0d8a220c7e8,13,14,6,6,0,0,1,0,0,18,0,
66f05902-0490-4d59-9172-014742be16e1,1,9,5,4,1,0,0,1,0,19,0,
67270c58-917d-40d9-b15f-10bd38708b90,1,14,5,11,1,0,0,1,0,19,0,19
675e31e3-e35f-4d15-9fab-df79eb98f98e,1,14,6,6,1,0,0,1,0,18,0,19
678805b5-d4f5-4023-9824-f702122c4cd4,3,1,12,12,1,0,0,1,0,34,0,24
67d5cd98-3c49-4e19-8423-5d44f3b12d26,9,9,12,12,0,0,0,1,0,19,0,
67d7dbf3-ca65-47b1-bf95-1d3cc6a25134,22,27,8,9,1,0,1,0,0,19,0,
67dd6439-b1dc-4ddd-b3aa-195ab179f13f,3,14,3,2,0,0,1,1,0,26,0,
686cfab9-abbb-4d79-86e4-b6aa502182d3,19,24,1,1,1,0,0,1,0,21,0,
68797e96-d814-4d5b-a0b6-1432779e8ca5,13,14,5,9,0,0,0,1,1,18,0,
68a75173-cf54-4f46-b777-3e5bba932ced,23,28,6,8,1,0,0,1,1,20,0,
68e04495-a457-45a7-b099-041ab1015f51,1,1,5,5,0,0,0,1,0,25,0,
6901f1c7-8363-4b3d-8f98-588768cc44e6,1,28,5,4,0,0,0,1,0,18,0,
692a809d-b1fb-4b7c-9c66-c2aa19377c25,13,14,4,7,1,0,0,1,1,18,0,
695d5074-2ffd-49a0-9498-25b2b94683e3,26,14,4,6,0,0,0,1,0,19,0,
6a0a3891-d129-4331-bcf7-4759a65417bf,13,28,6,10,0,0,0,1,1,18,0,
6a2f4d9f-3280-4335-91fe-04a4fc155979,23,28,8,8,0,0,0,1,0,20,0,
6a6de6af-f24e-4f70-948c-9899608464cc,13,14,10,6,0,0,1,0,0,26,0,
6a7fc54f-9cd5-4376-9cae-6e09b590deb1,22,27,8,10,1,0,0,1,1,19,0,
6b1d8ec3-b224-4646-8d03-dc99b45c50d8,1,1,6,2,0,0,0,1,0,19,0,
6b5d441a-1aef-45d8-8f62-031746c465a6,22,27,10,10,0,0,0,1,0,19,0,
6b68287e-d908-4cd4-976f-8f2a760e8288,1,14,8,6,1,0,0,1,0,19,0,
6b6ce0ff-b4c9-4443-9db2-d855efdc27ad,13,14,6,9,1,0,0,1,0,18,0,
6b6da7d0-bb64-4917-b476-ed9628af7716,1,27,10,10,1,0,0,1,0,19,0,
6b983c14-91e6-4f9a-9296-8af735bcbed6,1,1,10,7,0,0,1,1,0,18,0,
6be7f606-ed05-4276-8762-10df47a1af30,2,14,5,5,1,0,0,1,0,18,0,
6bf2254e-9537-4715-8d53-c04934eb878d,13,28,10,6,1,0,0,1,0,18,0,
6c0a8efa-442e-4843-97c5-82d29342e146,1,28,10,7,1,0,0,1,0,18,0,
6c1788de-7eb9-496e-9342-92b070bbd3a4,13,27,5,8,0,0,1,1,0,26,0,
6c327f6a-8879-45cb-8648-f65e03b8186d,23,28,8,8,1,0,0,1,0,20,0,
6c393573-efac-4dcd-8ad2-9c8baef76b1d,22,28,10,11,0,0,0,1,0,19,0,
6c69e308-a6e5-4d6b-a02a-d7dc4649620c,19,27,5,10,1,0,0,1,1,18,0,
6c6ccf9d-d243-45f3-b7cc-e80229f6d601,23,27,8,8,0,0,0,1,0,19,0,
6c722dca-74d1-416d-849c-ed396cc64d17,26,3,3,2,0,0,1,1,0,40,0,
6c92f9b0-01aa-436f-aa50-545363f94ac5,23,28,8,8,1,0,0,1,1,18,0,
6cbd92c2-43cf-4bc4-a70b-0ea3d6675191,3,1,10,11,0,0,0,1,0,19,0,
6cc384fa-bc86-471d-91e9-2b86d24cc197,2,7,4,6,0,0,0,1,0,18,0,
6cd820d8-7b98-4bbb-ad69-4df992e59c1c,1,2,4,2,1,0,0,1,0,19,0,
6cef2726-8552-4d37-b81d-f590f83da022,3,3,3,3,1,0,0,1,0,18,0,
6d2139ea-ddb4-4c29-a699-469085b69d27,22,27,10,10,1,0,0,1,0,33,0,
6d22c099-7559-4cb1-b148-ee51798cca78,3,3,2,3,0,0,0,1,0,35,0,
6d293055-d9f0-4442-a8ad-7cd0aeaecf75,22,28,10,2,1,0,0,1,0,26,0,
6d328e4b-65c0-49d0-8a89-a1c1971cc35b,13,14,8,6,1,0,0,1,0,18,0,
6dc2f684-9a42-449f-bbd6-2e16f144541b,22,27,10,10,0,0,0,1,0,36,0,
6ddee692-617e-4481-8f20-4ed243612a9c,22,27,7,7,0,0,0,1,0,39,0,
6e301a54-18ef-4136-a66b-db9f8294739b,22,27,10,10,0,0,0,1,0,44,0,
6e5eb2ab-a239-4eb3-ae25-57ebd5b3470a,3,1,4,10,0,0,0,1,0,20,0,
6e97a25d-09b6-4935-8e77-2279cb1a9ae9,13,14,10,10,1,0,0,1,0,24,0,
6e9cafaa-df45-4a3d-93b2-d7b7e1c5c67b,13,14,10,9,0,0,0,1,1,20,0,
6ec82693-d200-432d-9364-d7e13da59c5d,1,1,10,6,1,0,0,0,0,19,0,
6ed5fe7c-8703-4da3-9469-262d9c9818fb,22,28,10,8,0,0,1,1,1,18,0,
6eebf89e-4c9b-43f9-88ba-df02ab47147b,13,14,5,7,0,0,1,0,0,22,0,
6efb335c-ef46-4d54-8703-38871daf5929,13,1,5,6,1,0,0,1,0,18,0,
6f06f732-5cc5-40fc-9fa1-a65df3dd0a25,23,27,10,10,0,0,0,1,0,24,0,
6f1c97db-728c-4d73-b914-9ec17cb6ea39,22,27,12,9,0,0,0,1,0,33,0,
6f21ab7a-f185-435b-b54e-ce5ab526e7aa,22,27,4,9,0,0,1,1,1,30,0,
6f31fb5c-a429-48e4-a605-61dd9abc5683,3,29,3,4,0,0,0,1,0,26,0,
6f3953c5-c4e2-42d8-873f-134afefb93a9,13,28,5,2,1,,0,1,0,18,0,
6f4bec0b-208b-4756-8c43-3c8ad4c809f3,22,28,10,8,0,0,1,1,0,19,0,
6f986b4a-049a-4dd9-919c-d219a985793d,13,28,10,11,1,0,0,1,0,20,0,
6fafa039-f2f5-4d6d-8ecd-baf3899e816d,13,27,10,9,1,0,0,1,1,22,0,
6fd08263-d83e-41b1-9345-364733c7f2af,1,1,10,2,1,0,0,1,0,19,0,
6feaff10-e4ed-4c55-aec9-c6239908bdd4,22,28,8,6,1,0,0,1,1,21,0,
6ff36e92-ee9e-4217-a5e6-b6e418d495f2,13,28,5,9,1,0,0,1,1,21,0,
7033a200-9786-47cc-b66d-0e183a60b6c9,13,27,3,8,0,0,0,1,0,19,0,
7038b6b3-39f8-48e4-b345-402580c8331a,23,27,29,46,1,0,0,1,1,19,0,
7051191c-681a-45a0-90c4-a237b2341262,13,14,10,6,1,0,0,1,0,18,0,
705cbf3a-464b-47f3-b837-1a6c95de8633,22,29,10,5,0,0,0,1,0,50,0,
70b2fa29-0362-4e29-8df8-9ad9de41b05b,23,14,10,8,0,0,0,1,1,31,0,
70be7886-79c9-4f00-b8dc-d7a8a651c486,1,14,5,8,0,0,0,1,1,19,0,
70fa923a-5a39-4263-85fc-a82b6b57e7ba,1,27,20,43,0,0,0,1,0,35,0,
71c1b6a7-33fe-4b82-ad2c-1a8e19e92fd8,23,28,5,8,0,0,0,1,0,31,0,
71c31978-eb43-499b-bee3-3b807c4038e1,22,27,10,10,0,0,1,1,0,42,0,
71d05169-ce11-4ca9-acd4-3805977f5d26,22,27,10,10,1,0,0,0,0,34,0,
71d8a083-7ef6-4f38-a5d7-966604c1b638,1,1,5,5,1,0,0,1,1,18,0,
71e195c7-b254-4cd3-92d2-37cd9e81e895,3,3,4,4,1,0,0,0,1,18,0,
71eee955-f21a-45a6-9ce8-cbca7497d92c,22,28,6,7,1,0,0,1,0,21,0,
72351bfd-ecb5-4c1e-b4ee-2c0758b29224,23,14,6,8,0,0,0,1,1,26,0,
7244a431-6993-4737-81ae-3145770d2272,13,27,9,9,0,0,0,1,0,20,0,
724e4cf3-93db-4e1a-bb7f-b839f25ac619,23,28,6,8,0,0,0,1,0,19,0,
7258418d-1310-405b-83d1-19354caf4709,13,14,6,6,0,0,0,1,1,19,0,
727ae016-65ad-4608-9d1c-18e578bbff5b,3,4,3,2,0,0,0,1,0,20,0,
72c8af19-5917-4a87-8636-a979f25f7b88,19,24,1,1,0,0,0,1,0,19,0,
733278f4-463b-4fa1-a240-4ab5cb43d67d,22,27,10,10,0,0,0,1,0,18,0,
733f2ec1-2630-4829-a189-eed800908e72,22,27,,10,0,0,0,1,0,28,0,
73674207-a961-4001-8a60-db2780b7b934,1,14,5,6,1,0,0,1,0,22,0,
7375f3b6-d46a-44c3-80cc-e05f01f718c2,22,27,8,8,0,0,0,1,1,21,0,
738f5078-f2c5-42f4-b773-8aa80df02975,4,28,5,6,1,0,0,1,0,21,0,
73996ad6-bf05-42ea-b09e-9261bea7f6db,1,14,6,4,0,1,0,1,0,26,0,
7399bd55-a5bf-48ce-b5ca-a652489723d2,18,27,8,8,1,0,1,0,0,18,,
73c1df91-4c3d-48a0-acb6-e6ac665297f8,1,1,10,11,0,0,0,0,0,20,0,
73c57c48-6aa6-4203-9551-b3cc2fff7de3,1,14,5,4,0,0,0,1,0,18,0,
73c59f73-771e-45cd-b8c0-bc6950a571b1,1,1,5,10,1,0,0,1,1,19,0,
73cc6490-d24c-4c29-a711-3b2e917cf2f4,3,14,4,11,1,0,0,1,0,20,0,
7469cc0d-28e6-4062-98b4-7e86f6efdfd4,23,27,5,7,1,0,0,1,1,22,0,
747d900c-1fa7-4585-9049-3d340b279e93,22,14,6,9,1,0,1,1,0,,0,
748be7eb-722d-46de-8164-83a1e3ad5871,23,27,7,,1,0,0,1,0,19,0,
74bb84c7-fa8f-48b4-b571-6d79e569ca3e,1,3,4,4,0,0,0,1,1,18,0,
74dba8da-6fa0-4f11-afa4-2761ad8cf21b,22,27,8,8,1,0,0,1,0,20,0,
74e17c66-5808-4485-9c72-fe7566e56154,23,27,10,10,1,1,0,1,0,19,0,
74ee0057-4440-47b9-97d0-95f375cc7abe,13,28,10,10,0,0,0,1,0,19,0,
74ef70d1-676e-4861-8aee-84fa0261aef9,22,27,6,6,1,0,0,1,0,19,0,
751c05d8-c5a7-4ae2-ba35-ceaa0b8b3ca3,1,14,4,10,1,0,0,1,0,18,0,
7548f757-d232-477d-ab84-15943ef223fa,1,14,4,10,1,0,0,1,0,21,0,
75492412-48d8-409b-a557-da737c2756f0,1,14,10,10,0,0,0,1,0,27,0,
75e6bc12-e0d4-4d91-af5b-8a2c8b52e5bd,1,14,5,5,0,0,0,1,0,19,0,
75eac6dc-1271-4afe-bb39-7f0f80779f00,19,24,1,1,0,0,0,1,0,25,0,
761c8c99-e372-482f-a7ce-617fbb477a4e,13,14,8,8,1,0,0,1,1,18,0,
7655a978-9823-433b-b636-c898da033377,13,1,5,9,0,0,0,1,0,24,0,
766b1a4f-851d-4822-bf61-21d4bad55d59,1,1,5,11,1,0,0,1,0,20,0,
766f45b1-532d-4270-ae64-54f9a7e6a460,22,27,7,7,0,0,0,1,0,26,0,
76a6a1f9-cae4-4570-bcca-8155ed1f1598,1,28,10,8,1,0,0,1,1,20,0,
76dc3dfc-50c4-4d1c-a052-30317412f704,22,27,12,12,0,0,0,1,0,18,0,
772b2224-0e8d-4aa3-88c3-0a9ad846d7cf,1,1,10,10,1,0,0,1,0,19,0,
7740d2ab-9698-400b-8e23-214b2fbcb71f,13,14,10,10,1,0,0,1,0,23,0,
774250b5-bf57-4165-8adb-0338739427bd,22,27,10,10,1,0,0,1,1,18,0,
774bb1c9-169b-4174-81e6-88f6397f6f75,1,14,5,6,0,0,0,1,0,18,0,
7752f7c7-2524-4161-aba1-f28f8ade3419,2,1,3,9,0,0,0,1,1,19,0,
77796fd5-59a5-45d5-91f6-8a612b5e2157,1,2,5,4,0,0,0,1,0,30,0,
77878eae-43be-4f7d-bf76-a02974e536e8,1,2,5,7,1,0,0,1,0,29,0,
77c05979-5cf4-409d-935f-b3d3b2f5bdfe,3,1,4,4,1,0,0,1,0,19,0,
77cd3fd8-56c3-48fe-b99c-41747fa8d358,13,2,6,4,1,0,0,1,0,20,0,
77f165ce-b197-4328-8ad7-f12c4462c619,22,27,10,4,0,0,0,1,0,20,0,
77f1c90d-3f78-441d-9c86-996daf7fb44d,23,28,4,8,1,0,0,1,0,19,0,
77f8ad2e-91df-4a9a-8c5c-3798974637f3,23,2,10,3,1,0,0,1,0,20,0,
77fb0fc0-8fdb-4b20-935b-8fa87f278f06,13,1,5,5,1,0,0,1,0,21,0,
784c27cc-e50b-4a58-93c9-c99076d2cee9,13,28,5,11,0,0,0,1,0,19,0,
784ca175-63c1-46be-9186-cfe02cf46322,22,28,10,10,1,0,0,1,1,18,0,
78697880-a901-4b24-a8c9-c3a9c7aa8ae8,22,27,8,9,0,0,0,1,1,27,0,
78b5bfb4-b29a-474e-96f0-9863e540dafd,23,28,7,9,1,0,0,1,1,19,0,
78cb764d-4a75-4663-a481-d18d23e9d736,1,1,12,4,0,0,0,1,1,19,0,
78d0daad-8b27-4e52-911a-6100df78eba4,1,14,5,9,1,0,0,1,0,19,0,
78e733c7-a026-4de3-b177-b0fc0a71fe3e,13,14,6,6,1,0,0,1,1,18,0,
78f76c5b-8d0e-4a85-961f-b9b423ed74e5,13,14,6,6,0,0,0,1,1,20,0,
7916976b-8d45-40b3-8200-15d74d6fac92,13,27,5,6,0,0,0,1,1,18,0,
793e790e-be10-4ece-95af-f2582fa9d056,7,1,3,5,1,0,0,1,0,19,0,
79472693-b19a-40eb-a448-b7b97d8f1d85,22,27,10,10,1,0,0,1,0,36,0,
79c64e4c-6242-485f-a097-5fceced01a52,3,4,4,3,0,0,0,1,0,18,0,
7a4727aa-e126-45a5-a91f-744c64af53be,13,28,5,6,1,0,1,1,0,18,0,
7a4e6bd2-c72a-4fe4-905e-31dbe8e3d6ce,13,28,10,4,1,0,0,1,0,19,0,
7a6f128d-a0cc-4cea-88a6-c0544cee3e95,13,14,8,9,1,0,0,1,1,18,0,
7ab595ba-3aa4-4d7e-baeb-004c2ed7591a,13,14,2,2,0,0,0,1,0,18,0,
7abd9ece-1826-4b37-970a-0b6982742469,22,14,10,4,1,0,0,1,1,19,0,
7ad52f91-aab7-44f3-8064-e59213cae654,3,1,3,2,0,0,0,1,1,19,0,
7adecdf9-7cc1-4501-934f-4ffe3f9ee902,1,14,8,8,1,0,0,1,0,18,0,
7b42a532-a7ca-4c0f-8177-2e7e05a43ff3,1,14,10,8,1,0,0,1,0,20,0,
7b4b7850-e618-4631-b21c-14b7d407ef3a,13,28,4,11,1,0,0,1,1,20,0,
7b576c51-150a-4b8b-815c-c8fc5338b52b,23,27,6,6,1,0,0,1,0,20,0,
7b622b05-6b0d-4d84-9174-298ed0304145,22,27,10,9,1,0,0,1,1,18,0,
7bc9bf29-7428-4347-af3b-74f811dd8672,13,14,8,6,1,0,0,1,0,18,0,
7bd40fed-ee88-43b0-ad61-327577203ec2,13,27,5,8,0,0,0,1,0,19,0,
7bdea5e5-9486-445e-a12f-0b6b32d21873,13,28,10,8,1,0,0,1,0,19,0,
7beaa4a4-a111-4812-ae6c-35a5e0220f2a,19,24,13,13,0,0,0,1,0,44,0,
7c09e6b3-bc79-4286-ac30-66d89ef4e623,23,27,6,7,0,0,0,1,0,32,0,
7c35bb20-8f75-45d2-afaf-f24f4e9966fa,22,14,10,9,,0,0,1,0,22,0,
7c40dc71-6545-4274-8b6e-6cbc5af5cffe,1,14,5,10,1,0,0,1,0,36,0,
7c4167fa-1948-4523-b1b1-c8d3e5984b45,22,27,6,8,0,,0,1,1,18,0,
7c6901e6-556f-4d50-816d-b9d871ae0e86,3,3,4,3,1,0,0,1,0,20,0,
7c6937c2-a84e-4c3d-9efe-7eba901d818e,13,14,6,8,0,0,0,1,1,20,0,
7c81d29c-3643-42eb-8ba8-21532bc19ae4,3,1,3,4,0,0,0,1,0,19,0,
7c938b34-0e1e-4e17-89b9-3c0ddf70ef94,3,1,4,6,1,0,1,1,0,24,0,
7c94584b-fc3e-45d7-8b40-03963476542a,1,1,5,10,0,0,0,1,0,20,0,
7ccd3f30-4407-4eaa-8976-2014e16ea442,3,3,3,4,0,0,0,1,0,27,0,
7d950a93-e0aa-45a3-b2d5-c332754f353c,1,28,6,11,1,0,0,1,,,0,
7daf4d9e-1b60-4159-94f2-9123e4e1ce3a,19,24,1,1,0,0,0,1,1,23,0,
7dfcb2f4-9341-4d5c-8043-64ce8676a518,13,28,5,9,1,0,0,1,1,18,0,
7e1de423-e61f-425a-b958-3e9e7d239626,22,,5,10,1,0,0,1,1,18,0,
7e3ece16-0665-48ae-b3cc-a9c8aaf80a3d,1,27,10,10,1,0,0,1,1,20,0,
7e632f59-5520-4730-95f8-a0d80fbea17b,13,28,10,8,0,0,0,1,1,20,0,
7e6e6287-813f-4404-b43e-59d73c2c6de8,,,,,,,,,,,,
7e71c832-ac27-4df9-a350-f2e46ced2f01,13,14,10,10,,0,0,1,0,,0,
7e71e719-249f-41bd-bc1a-04a5b5b92ab9,19,24,1,1,1,0,0,0,0,28,0,
7e7fa66a-781d-4c81-90e8-90c460993809,1,14,4,6,1,0,0,1,0,21,0,
7e85fd92-3d16-441e-b324-b463534516d8,13,14,10,10,1,0,0,1,0,21,0,
7e8f794b-8d90-42b4-a055-4d2a5b170120,19,24,1,1,0,0,0,1,0,28,0,
7eb0d885-2666-425d-b03a-3de520ae2082,3,1,4,4,0,1,0,1,0,18,0,
7ed9b0c6-0c14-4ae5-a7c1-396cadbbe367,23,14,29,39,1,0,0,1,1,21,0,
7ef20ac2-259a-479e-9c9b-98260886feb7,1,1,5,,0,0,0,1,0,19,0,
7efbecfd-e69c-4ae6-941e-a1dc638a4ec7,1,14,2,2,1,0,0,1,1,18,0,
7f321e2b-f090-4ca3-9b95-25d95b2f4b76,3,1,3,6,0,0,0,1,0,19,0,
7f35e89b-e5e8-49d6-921d-bfa5c25d860d,23,28,10,8,0,0,0,1,0,20,0,
7f5d09eb-63ca-4287-a5d0-6f23ecefd71f,1,14,10,6,1,0,0,1,1,20,0,
7fd3fec4-1237-403d-b35d-f25c2e21851e,1,27,8,10,0,0,0,1,1,18,0,
7fd42ea6-a1b7-4367-a756-67df4f297a20,23,14,5,4,1,0,0,1,0,20,0,
800b65de-778b-4de5-ba7a-f36edc6f37b4,1,14,6,5,0,0,0,1,0,31,0,
8042da0b-0214-4e4d-ac00-14abaa9369ac,22,27,10,8,1,0,0,1,1,19,0,
804493d3-9742-4350-b852-a5d6006a1ba9,23,28,6,6,1,0,0,1,1,19,0,
8049f9e1-0d5e-4f25-a9e3-7e08bb09d5b8,13,1,4,9,0,0,0,1,0,23,0,
8069961b-9dcb-41fd-8986-fcdb7d601238,22,27,6,6,0,0,0,1,0,19,0,
807159b1-d530-4a35-a5cf-dc915ab1b756,1,3,4,3,1,0,0,1,0,20,0,
80fca4f6-1396-4d18-ba49-b8012eeebed5,22,27,10,5,1,0,1,1,0,22,0,
81201275-b07a-430e-a435-7d555fd093a4,3,1,3,6,1,1,0,1,0,18,0,
814b3961-81c1-4bf0-b826-fdcf71644ad2,13,27,12,6,0,0,1,0,0,27,0,
815bc18a-28c4-46a7-80e8-b336dbfdf903,22,28,10,10,0,0,0,1,0,29,0,
815ced0d-0565-4331-aa91-3066a4f27298,1,14,5,4,1,0,0,1,0,18,0,
815eaa51-6761-4fca-8db2-836d20babdb2,13,28,10,8,0,0,0,1,0,18,0,
81c2679d-1329-4e6c-95f0-e872f133d99f,23,28,8,8,0,0,0,1,0,18,0,
81ccd86f-5280-46d6-9641-3447b88a11d7,22,28,10,10,1,0,0,1,0,20,0,
81f0d8fc-b400-4bc1-8b61-c96e2b18cf8a,23,28,10,10,1,0,0,1,0,18,0,
82302374-0be1-41cb-a966-78188a2ba4ca,1,1,5,5,0,0,0,0,0,18,0,
829bbc09-a2f2-48f0-b24a-4c8a2a7294ac,3,3,2,2,0,0,0,0,0,28,0,
82c29719-d7dc-42a2-b906-75bf99cacfef,22,1,8,8,1,0,0,1,1,18,0,
82c3c312-c49a-4bcf-af87-c3a5ac4148d3,22,28,23,34,0,0,0,1,0,27,0,
82f72577-21cd-48e2-b27a-c19487b332ca,3,1,3,5,0,0,0,1,0,26,0,
8310bf37-77ca-4d8c-a9e9-00da93adb0c2,13,1,10,4,1,0,0,1,0,18,0,
833ac823-642e-4190-bfe1-e8ae714ab44a,5,5,3,3,0,0,0,1,0,18,0,
834ae4d5-110e-421d-9f0d-4d981b399a04,1,14,5,7,0,1,0,1,0,21,0,
83e11048-a1c0-4358-a3dd-0cf1d09e9acc,4,1,3,4,1,0,0,1,0,18,0,
840a5a5b-1d3d-4d1e-97bd-b0cf0a1432f5,19,24,13,13,0,0,0,0,0,32,0,
847dffa7-dd20-4777-b8e0-d654be5fb765,19,24,1,1,0,0,0,1,0,28,0,
8480ad1c-2452-4af7-805f-314c940b735f,22,14,10,3,0,0,0,0,0,40,0,
848e4a1e-3653-4a8e-9d5d-23893b4c667c,22,27,10,11,0,0,1,0,0,39,0,
849397da-1593-4196-90ba-cf4f49a1c643,22,27,10,11,0,0,1,0,0,39,0,
84d68368-47b7-43df-9f6b-2b946e94df0e,22,14,10,5,0,0,0,1,0,50,0,
851dbcca-dc8c-4699-a71e-3635a8459ad5,1,1,10,5,1,0,0,1,0,23,0,
853d403a-2fd6-48a0-9689-f7873f7f4548,19,24,1,1,0,0,0,1,0,48,0,
8544998e-880e-449d-89c0-813af1103d4d,22,27,10,10,1,0,0,1,0,23,0,
857d79ac-6491-4794-afce-202a7cb21514,22,1,6,6,1,0,0,1,1,18,0,
85a4b738-545f-48c4-97f2-c83ce071819c,3,14,3,10,0,,0,1,0,18,0,
85e3266d-adb5-42c4-8b47-fc9e9d38c891,3,27,3,9,1,0,0,0,,20,1,
85fb1fe5-e4a5-4854-83cf-286deb83c81b,1,1,10,10,1,0,0,1,1,18,1,
865053d1-36f9-476c-bc1e-3378fffaa720,5,3,2,2,,0,0,1,0,18,1,
865462b9-ba4d-424d-8889-d1ca144b960e,1,1,10,4,0,0,0,1,0,31,0,
8686da4c-0052-4c4e-a6f5-cda4c1d82dfb,13,14,6,4,1,0,0,1,0,24,0,
86a2b87b-7e08-4a73-97e4-043530ce5009,3,1,3,11,1,0,0,1,0,24,0,
86ca353a-b10b-4fb8-9fbe-336c9ebbe146,22,27,10,10,0,0,1,0,0,26,0,
873ae58b-1ab9-48e4-9408-f43fbeb8ee10,3,3,3,3,1,0,1,1,0,18,0,
878eb5c3-a5e0-4828-821b-ac2bc46d6e5e,22,27,5,8,0,0,0,1,1,19,0,
87abcde0-47c8-4801-b3fd-4cc374d12f1c,13,27,10,9,1,0,0,,0,22,0,
87b8a4dd-a6cd-4896-bd08-cf33897e551b,4,2,3,4,1,0,0,1,0,18,0,
87ea9f6c-7521-469f-ae85-43fd9bf70bf6,1,14,5,8,0,0,1,0,0,20,0,
88642466-6025-4b9c-a1d5-597b2b8b8a29,4,4,3,3,0,0,0,1,0,25,0,
8871c10e-ce80-4c48-986c-7eb98dcf0a13,3,3,5,,1,0,0,1,0,24,0,
887589ea-7117-4282-8b38-a1244045ea07,3,3,5,5,1,0,0,1,0,27,0,
8887170d-949f-477a-8dd6-c6b9cdfd9a4c,3,14,5,5,0,0,0,1,0,21,0,
88ab83f5-0015-401f-b048-1f16be7ace3a,13,28,4,10,,0,0,1,0,21,0,
88d05400-7155-4540-ac10-fb5dc45df0eb,13,1,10,10,1,0,0,1,0,19,0,
88db9a93-2af5-408b-b399-b0ec02f6dfba,13,14,6,6,0,0,0,1,0,28,0,
88df0489-d974-414e-9a51-104c07b7b41a,13,14,6,8,0,0,0,1,0,20,0,
89202579-93f1-43a3-93ab-aec7a3958dd7,1,14,5,11,0,0,0,1,1,21,0,
894e8feb-4155-4f30-b85d-7a2b88f4ef6e,1,1,6,4,0,0,0,1,1,18,0,
8a17566b-6436-4da9-94d8-ac8d116d48bd,13,1,10,11,1,0,0,1,1,18,0,
8a1e622d-6cc2-47d6-b4c6-00e9626d2988,13,1,6,11,0,0,0,1,0,20,0,
8a1e8f78-468b-4006-b5c4-1fdddf66fd52,1,1,6,11,0,0,0,1,0,25,0,
8a4b1281-329b-4e04-bf79-5d60c3076e7b,23,14,6,7,0,0,1,1,0,22,0,
8ab41714-1d38-4d3d-957e-87e4a8e8d078,22,27,10,10,0,0,0,1,0,18,0,
8ae9d0b0-8100-4277-a408-b3570af52a9b,13,28,10,8,1,0,0,1,0,19,0,
8b19fbc5-f171-43b8-b0d7-e017933d4a33,10,14,5,6,1,0,0,1,0,19,0,
8b35357b-c0b9-4bdf-a5e4-06543e1aa5da,13,1,8,10,1,0,1,0,0,25,0,
8b4d0371-8236-4463-9c70-e980c25f5a74,10,10,2,11,0,0,1,1,0,21,0,
8b5a3d3d-030d-4cdc-993e-1800e1ed7663,1,2,4,3,1,0,0,1,0,19,0,
8b87a6bb-e8db-4f6b-a6b0-0d9dd7ceda0d,1,1,5,5,0,0,0,1,0,20,0,
